user_id,date,session_duration,songs_played,device,country,premium,feature_used
489,2025-09-29,178,18,Desktop,UK,Yes,Wrapped
490,2025-09-15,39,74,iOS,Germany,No,Lyrics
491,2026-04-15,80,27,Desktop,Australia,No,Search
492,2026-02-20,127,20,iOS,Germany,No,Search
493,2025-11-18,176,38,Android,India,Yes,Offline Download
494,2026-03-10,137,24,Desktop,Australia,Yes,Search
495,2025-08-06,177,63,Web,Australia,Yes,Playlist
496,2026-02-28,138,72,iOS,USA,Yes,Queue
497,2026-02-11,20,53,Web,Australia,Yes,Discover Weekly
498,2026-03-30,168,5,iOS,India,No,Offline Download
499,2026-05-01,9,49,iOS,Canada,Yes,Search
500,2025-09-24,180,29,Desktop,Germany,No,Podcasts
501,2025-07-14,163,7,Android,Canada,No,Offline Download
502,2025-12-07,130,23,Web,Canada,No,Discover Weekly
503,2025-07-26,33,60,Android,India,Yes,Podcasts
504,2026-06-10,155,53,Android,UK,No,Search
505,2025-10-24,140,23,iOS,UK,Yes,Queue
506,2026-05-30,132,15,iOS,UK,Yes,Queue
507,2025-10-20,22,34,Web,India,No,AI DJ
508,2025-12-16,119,8,Android,UK,Yes,Offline Download
509,2025-08-05,125,80,Desktop,Germany,No,Offline Download
510,2026-03-16,73,53,Desktop,India,No,AI DJ
511,2025-11-01,118,58,Android,India,No,Offline Download
512,2025-08-23,61,37,Web,Canada,Yes,Podcasts
513,2025-11-22,45,38,Desktop,Canada,Yes,Podcasts
514,2026-07-01,164,74,Desktop,India,No,Offline Download
515,2025-10-15,26,33,iOS,India,Yes,Queue
516,2026-01-21,86,20,Android,Canada,Yes,Offline Download
517,2026-04-23,74,43,Web,Australia,Yes,Playlist
518,2026-01-11,132,60,iOS,Canada,No,Lyrics
519,2025-12-27,108,80,iOS,Canada,Yes,Discover Weekly
520,2026-02-23,40,24,Desktop,India,No,Playlist
521,2025-11-19,177,53,Web,USA,Yes,Offline Download
522,2025-10-07,56,55,iOS,India,No,Podcasts
523,2025-12-01,67,77,Web,Canada,Yes,Podcasts
524,2025-10-22,5,34,iOS,Germany,No,AI DJ
525,2026-01-21,115,18,Web,India,No,Discover Weekly
526,2025-11-16,82,28,iOS,USA,Yes,Queue
527,2025-08-08,77,11,Web,UK,Yes,AI DJ
528,2025-11-14,31,2,Android,India,Yes,Lyrics
529,2025-09-05,77,38,Web,Australia,No,Queue
530,2026-02-07,145,13,iOS,USA,Yes,Playlist
531,2026-02-01,25,4,iOS,UK,No,AI DJ
532,2025-12-15,73,1,Android,UK,No,Podcasts
533,2026-05-03,110,3,Web,India,Yes,Offline Download
534,2025-11-23,84,46,Desktop,Germany,No,Discover Weekly
535,2025-11-17,96,26,iOS,USA,No,Queue
536,2025-09-01,180,53,Web,Canada,No,Lyrics
537,2025-11-05,35,44,Android,India,Yes,Lyrics
538,2026-03-10,148,7,Web,Canada,No,Queue
539,2025-09-04,55,30,Desktop,India,No,Lyrics
540,2025-11-26,56,65,Desktop,India,Yes,AI DJ
541,2026-02-12,69,25,Web,Germany,Yes,AI DJ
542,2026-02-05,37,26,Android,UK,No,AI DJ
543,2025-09-26,103,45,Web,Australia,No,Podcasts
544,2026-04-29,37,27,Android,USA,Yes,Queue
545,2026-04-09,132,25,Desktop,USA,Yes,Lyrics
546,2025-12-19,69,50,Web,Germany,Yes,Queue
547,2025-08-15,23,52,iOS,Australia,Yes,Discover Weekly
548,2025-09-28,63,63,Android,UK,No,AI DJ
549,2025-08-14,146,44,Web,Germany,Yes,Discover Weekly
550,2025-11-15,107,9,Web,Australia,No,Lyrics
551,2025-08-21,178,8,iOS,Germany,No,Search
552,2026-06-03,116,72,Web,UK,Yes,Queue
553,2025-10-30,82,10,Web,India,No,Queue
554,2025-11-10,43,14,Android,Australia,No,Podcasts
555,2025-09-19,157,10,Desktop,Germany,Yes,Wrapped
556,2025-12-27,50,76,Android,India,No,Podcasts
557,2026-01-25,53,22,Web,UK,No,Offline Download
558,2026-06-26,48,48,Web,Australia,No,Playlist
559,2025-12-15,43,68,iOS,Germany,No,Offline Download
560,2026-01-21,90,50,Web,Australia,Yes,Queue
561,2026-06-25,84,5,Android,USA,No,Lyrics
562,2026-06-08,142,6,iOS,Canada,Yes,Podcasts
563,2026-06-28,148,76,Android,Germany,No,Playlist
564,2025-09-30,110,68,Web,Canada,No,Queue
565,2026-04-15,63,48,iOS,USA,Yes,Discover Weekly
566,2025-08-05,11,18,Android,India,Yes,Discover Weekly
567,2026-06-27,25,23,Android,Australia,Yes,Wrapped
568,2026-06-03,172,69,iOS,UK,No,Queue
569,2026-02-12,46,28,Web,Germany,Yes,Wrapped
570,2026-04-21,46,9,iOS,UK,No,AI DJ
571,2025-09-08,77,51,Web,India,No,Search
572,2025-09-12,60,34,Desktop,USA,Yes,Offline Download
573,2026-04-02,175,6,Android,USA,Yes,Search
574,2025-12-29,43,30,Web,Germany,Yes,Discover Weekly
575,2025-11-08,8,49,Desktop,India,Yes,Queue
576,2025-12-16,150,79,Android,Canada,No,Podcasts
577,2026-05-21,20,18,Android,Canada,Yes,Wrapped
578,2025-08-11,110,19,Desktop,UK,Yes,Queue
579,2026-06-29,136,17,Android,Canada,No,Queue
580,2026-02-06,51,71,Android,USA,No,Playlist
581,2026-06-27,25,70,iOS,UK,Yes,Queue
582,2026-05-07,150,69,iOS,Canada,Yes,Discover Weekly
583,2026-01-01,98,60,iOS,UK,No,AI DJ
584,2026-06-18,179,68,Android,Germany,No,Search
585,2025-10-19,95,23,Web,UK,Yes,Queue
586,2025-09-14,123,54,Android,India,No,Playlist
587,2026-05-03,149,70,Web,Germany,Yes,Queue
588,2026-03-31,87,37,iOS,Germany,Yes,Offline Download
589,2025-10-06,29,15,Desktop,Australia,No,Lyrics
590,2025-10-30,13,28,Android,USA,Yes,Queue
591,2026-05-28,35,17,iOS,USA,No,Wrapped
592,2026-04-18,147,31,Web,Germany,No,AI DJ
593,2025-11-28,97,77,iOS,UK,Yes,Queue
594,2025-08-15,156,23,Web,UK,No,Discover Weekly
595,2026-04-15,49,49,iOS,Germany,Yes,Playlist
596,2025-08-09,30,61,iOS,Germany,Yes,Search
597,2026-06-21,114,27,Web,Canada,No,Queue
598,2025-09-25,58,60,Android,USA,No,Discover Weekly
599,2025-09-13,15,32,Desktop,USA,No,Search
600,2026-01-02,43,69,Web,UK,No,Wrapped
601,2025-12-09,92,11,iOS,Canada,Yes,AI DJ
602,2025-11-12,142,42,iOS,Canada,No,Wrapped
603,2026-03-21,18,63,Desktop,Germany,Yes,Search
604,2025-08-02,75,65,Web,Canada,Yes,Discover Weekly
605,2025-07-29,152,60,Web,Australia,No,Podcasts
606,2025-09-24,21,45,iOS,Canada,No,Search
607,2026-04-03,85,6,Web,India,No,Lyrics
608,2025-10-14,79,34,Android,USA,No,Playlist
609,2026-02-01,89,80,iOS,USA,Yes,Discover Weekly
610,2025-07-25,82,50,iOS,Canada,Yes,Offline Download
611,2026-02-06,23,64,Desktop,Canada,Yes,Offline Download
612,2025-09-12,109,21,Android,USA,No,Wrapped
613,2026-01-01,164,54,Desktop,Canada,Yes,Queue
614,2025-09-09,24,37,iOS,Germany,No,Queue
615,2026-05-29,120,1,iOS,Australia,No,Playlist
616,2025-09-22,134,35,Web,UK,No,Discover Weekly
617,2026-01-08,67,52,Web,Canada,No,Search
618,2026-04-04,52,41,Web,Canada,No,Discover Weekly
619,2026-02-11,26,13,iOS,USA,Yes,Podcasts
620,2026-01-17,33,4,iOS,Germany,No,Queue
621,2025-08-31,108,65,iOS,India,No,AI DJ
622,2026-02-20,60,14,Web,USA,No,Wrapped
623,2026-05-09,126,70,Desktop,Australia,Yes,Search
624,2026-03-30,16,38,Web,Canada,Yes,Lyrics
625,2026-03-07,5,70,Web,USA,No,Lyrics
626,2025-12-24,63,18,Web,Australia,Yes,Wrapped
627,2026-04-17,25,75,Android,USA,No,AI DJ
628,2026-06-21,31,42,Desktop,India,No,Queue
629,2025-12-31,158,20,Android,USA,No,Lyrics
630,2026-05-25,26,51,iOS,UK,No,Discover Weekly
631,2025-08-22,92,36,Android,USA,Yes,Discover Weekly
632,2025-07-23,86,45,Web,UK,No,Search
633,2025-11-15,118,55,iOS,UK,No,Search
634,2026-01-31,91,58,Web,Germany,No,Discover Weekly
635,2025-09-16,38,6,iOS,Germany,No,Podcasts
636,2026-05-16,105,3,Web,Australia,Yes,Lyrics
637,2026-04-22,155,41,iOS,UK,No,Queue
638,2025-09-07,127,36,Android,India,Yes,Discover Weekly
639,2026-06-09,176,56,Android,Canada,Yes,Search
640,2026-02-24,139,34,Android,Australia,Yes,Offline Download
641,2026-03-30,178,42,Android,UK,Yes,Lyrics
642,2026-05-08,129,71,Web,India,Yes,AI DJ
643,2026-02-25,84,35,Android,USA,No,Discover Weekly
644,2025-09-15,147,61,Desktop,Germany,No,Playlist
645,2026-04-08,145,1,iOS,Australia,No,AI DJ
646,2026-04-02,159,66,Desktop,USA,Yes,Search
647,2026-04-11,77,22,Desktop,USA,Yes,Search
648,2025-09-17,33,19,Desktop,Germany,Yes,Search
649,2026-07-03,86,62,Android,UK,No,Podcasts
650,2026-03-09,129,25,iOS,Canada,Yes,AI DJ
651,2025-09-18,30,51,Android,India,No,Wrapped
652,2025-08-26,32,35,Desktop,India,Yes,Podcasts
653,2025-10-10,35,70,Web,USA,Yes,Queue
654,2026-05-31,65,56,iOS,UK,No,Podcasts
655,2025-07-22,57,39,Web,Canada,Yes,Search
656,2026-05-29,17,47,Web,UK,No,Playlist
657,2025-12-05,25,28,Web,Australia,No,Podcasts
658,2026-02-18,143,3,iOS,USA,No,Offline Download
659,2026-02-25,68,30,Android,India,No,Discover Weekly
660,2026-02-14,59,58,iOS,Germany,Yes,Offline Download
661,2025-07-22,93,18,iOS,Australia,Yes,Search
662,2026-06-10,64,31,Android,Canada,Yes,Playlist
663,2026-04-09,15,17,Web,Australia,Yes,Search
664,2026-02-11,101,74,Web,UK,No,AI DJ
665,2025-11-28,105,25,iOS,Germany,Yes,Offline Download
666,2025-12-30,172,38,iOS,Australia,Yes,Queue
667,2025-10-17,139,30,Desktop,UK,No,Search
668,2026-04-29,108,73,iOS,Canada,Yes,Search
669,2025-11-05,40,39,Android,UK,Yes,AI DJ
670,2025-10-10,68,78,Desktop,Germany,No,Offline Download
671,2026-05-07,115,14,Desktop,UK,No,Queue
672,2025-12-23,88,8,Web,Australia,No,AI DJ
673,2025-08-29,118,2,Android,India,Yes,Offline Download
674,2026-05-24,15,66,Web,UK,No,Playlist
675,2026-03-22,142,63,iOS,India,Yes,Search
676,2025-12-08,150,8,Desktop,Germany,Yes,Offline Download
677,2026-03-25,169,80,iOS,Australia,Yes,Playlist
678,2025-11-26,177,79,Desktop,USA,No,Discover Weekly
679,2026-07-05,85,25,Android,Germany,Yes,AI DJ
680,2025-10-17,8,22,Web,UK,Yes,Playlist
681,2025-11-27,28,48,Desktop,India,Yes,Queue
682,2026-02-23,36,23,Desktop,Canada,Yes,Wrapped
683,2026-02-13,67,57,Desktop,Australia,Yes,Offline Download
684,2025-12-30,56,76,Desktop,Canada,Yes,Lyrics
685,2026-06-29,96,12,Web,UK,No,Lyrics
686,2025-07-23,61,54,iOS,Germany,Yes,Search
687,2025-08-15,86,53,Web,USA,No,AI DJ
688,2026-02-17,167,59,Web,USA,Yes,Wrapped
689,2025-11-07,54,75,Android,Germany,Yes,Wrapped
690,2025-12-23,81,74,Web,Australia,Yes,Queue
691,2025-07-19,62,54,iOS,Germany,No,Podcasts
692,2026-03-26,30,39,Desktop,UK,Yes,Playlist
693,2026-01-11,76,27,Desktop,Australia,Yes,AI DJ
694,2025-07-24,63,4,Android,Australia,Yes,Search
695,2025-10-01,37,8,Android,Canada,Yes,AI DJ
696,2026-05-20,50,46,Desktop,India,No,Podcasts
697,2025-10-08,42,33,Android,UK,No,Search
698,2025-12-02,164,63,iOS,Germany,Yes,Playlist
699,2025-07-19,56,24,Android,India,Yes,Queue
700,2025-10-07,158,51,Desktop,Germany,Yes,Podcasts
701,2025-09-21,26,79,Android,UK,No,Playlist
702,2025-11-29,118,42,Web,UK,Yes,Lyrics
703,2025-08-12,144,65,Android,Australia,Yes,Queue
704,2025-12-11,76,77,Web,UK,Yes,Podcasts
705,2026-04-06,139,37,iOS,UK,Yes,AI DJ
706,2026-04-11,81,50,iOS,Germany,Yes,Search
707,2025-12-20,157,17,Desktop,USA,Yes,Lyrics
708,2026-03-09,90,78,Desktop,UK,No,Lyrics
709,2026-03-01,151,15,Desktop,India,No,Discover Weekly
710,2025-07-25,89,77,Desktop,Germany,No,Offline Download
711,2026-03-22,73,4,Desktop,Australia,Yes,Offline Download
712,2026-03-30,42,36,Web,USA,Yes,Lyrics
713,2026-04-10,113,22,Web,Australia,Yes,Wrapped
714,2026-01-14,121,28,iOS,Germany,No,AI DJ
715,2025-07-26,123,56,iOS,India,No,AI DJ
716,2026-06-01,144,5,Web,Canada,Yes,Playlist
717,2025-09-14,103,11,iOS,India,No,Queue
718,2025-07-22,73,34,Web,UK,Yes,Queue
719,2025-07-15,132,42,Android,Australia,No,Discover Weekly
720,2026-02-04,133,40,iOS,Canada,No,Discover Weekly
721,2026-03-30,60,16,Desktop,Germany,Yes,AI DJ
722,2026-02-08,110,39,Android,USA,Yes,Wrapped
723,2025-08-23,56,74,iOS,Australia,Yes,Queue
724,2025-11-29,104,69,Android,UK,No,Search
725,2026-04-28,106,16,Desktop,Germany,Yes,Discover Weekly
726,2026-01-25,48,51,Android,Australia,Yes,Lyrics
727,2025-08-01,133,26,iOS,UK,Yes,Offline Download
728,2026-06-26,27,79,iOS,India,No,Wrapped
729,2025-10-14,135,11,Web,USA,Yes,Discover Weekly
730,2025-11-10,106,6,Android,Germany,Yes,Podcasts
731,2026-03-03,109,3,Android,Germany,No,Podcasts
732,2026-04-03,20,61,Web,Germany,No,Search
733,2025-07-25,126,59,Web,Germany,Yes,Search
734,2026-04-23,80,79,Android,UK,Yes,Podcasts
735,2025-07-22,78,74,Android,Canada,No,Lyrics
736,2026-04-16,57,7,iOS,India,No,AI DJ
737,2025-11-08,119,75,Desktop,UK,Yes,Queue
738,2026-04-29,171,11,Android,UK,Yes,AI DJ
739,2026-06-05,179,78,Android,Germany,No,Queue
740,2026-02-12,170,17,Web,Canada,Yes,Search
741,2026-03-17,147,79,Desktop,USA,No,AI DJ
742,2025-08-27,171,80,iOS,USA,No,Offline Download
743,2025-08-10,34,36,Web,UK,No,AI DJ
744,2026-03-30,96,50,iOS,Canada,Yes,Lyrics
745,2026-04-25,109,47,Android,Australia,Yes,Discover Weekly
746,2025-08-04,33,2,Desktop,Australia,No,Wrapped
747,2025-08-27,131,52,Android,Australia,No,Playlist
748,2025-07-07,82,16,Web,Germany,Yes,Wrapped
749,2026-02-28,32,30,Web,UK,Yes,Wrapped
750,2025-08-23,82,23,Web,UK,No,Podcasts
751,2026-04-29,93,49,Web,India,Yes,Podcasts
752,2025-08-16,88,36,Android,UK,No,Podcasts
753,2026-04-17,121,54,iOS,Australia,No,Offline Download
754,2025-07-19,147,25,Desktop,UK,Yes,Offline Download
755,2025-07-18,84,65,iOS,Australia,Yes,Lyrics
756,2026-02-27,54,74,Desktop,UK,Yes,Podcasts
757,2026-05-01,31,29,Android,UK,Yes,Queue
758,2025-11-04,137,6,Desktop,Australia,Yes,Playlist
759,2026-02-23,49,16,Android,USA,No,Offline Download
760,2025-12-28,78,14,Desktop,Canada,No,Lyrics
761,2025-07-18,125,49,Android,UK,No,Discover Weekly
762,2025-07-20,169,60,Android,USA,Yes,Podcasts
763,2025-09-18,110,49,iOS,UK,Yes,Discover Weekly
764,2026-01-04,127,20,Android,Australia,No,Discover Weekly
765,2026-05-09,24,56,Android,USA,Yes,Offline Download
766,2025-08-14,117,32,iOS,India,No,Playlist
767,2025-10-13,178,80,iOS,Canada,Yes,Lyrics
768,2025-10-14,175,76,iOS,India,No,AI DJ
769,2026-06-29,139,43,Desktop,Germany,No,Discover Weekly
770,2026-02-15,15,56,iOS,Germany,No,Search
771,2025-07-17,62,28,Desktop,Australia,Yes,Playlist
772,2025-07-29,145,36,Android,USA,No,Lyrics
773,2026-07-01,68,25,Desktop,USA,No,Podcasts
774,2026-05-11,167,21,Android,India,Yes,AI DJ
775,2025-09-03,39,9,iOS,USA,Yes,Podcasts
776,2026-03-07,62,40,Web,Germany,Yes,Offline Download
777,2026-01-03,136,66,iOS,Germany,No,AI DJ
778,2025-09-25,66,76,Android,UK,No,Playlist
779,2026-01-24,94,29,iOS,USA,No,Podcasts
780,2026-05-08,133,51,Android,Australia,Yes,Discover Weekly
781,2025-12-29,24,38,Desktop,Australia,Yes,Wrapped
782,2025-09-20,78,78,iOS,India,No,Offline Download
783,2026-04-17,154,75,Web,India,No,Lyrics
784,2026-04-09,85,32,Android,USA,No,Playlist
785,2025-10-01,111,50,iOS,Canada,No,Lyrics
786,2026-05-25,77,75,Android,Australia,No,Search
787,2025-08-01,96,41,Desktop,India,No,Lyrics
788,2025-12-29,144,34,Desktop,UK,Yes,Podcasts
789,2026-06-22,77,14,Web,USA,Yes,Search
790,2026-01-28,131,74,Web,Germany,No,Discover Weekly
791,2025-10-28,108,77,Web,Australia,No,Lyrics
792,2026-06-15,66,39,Web,Australia,Yes,Podcasts
793,2026-04-04,54,79,Desktop,India,Yes,Lyrics
794,2026-06-21,22,8,Desktop,Canada,No,Wrapped
795,2026-06-04,31,63,Desktop,Australia,Yes,Wrapped
796,2026-04-01,132,16,Web,India,Yes,Wrapped
797,2025-11-23,80,4,iOS,USA,No,Discover Weekly
798,2025-08-04,125,73,Android,USA,No,Wrapped
799,2025-11-12,92,55,Web,Australia,No,Discover Weekly
800,2026-03-02,52,73,Android,USA,No,Lyrics
801,2026-03-27,92,77,Web,Australia,No,Podcasts
802,2025-12-18,131,54,Android,Canada,No,Lyrics
803,2025-12-10,142,60,Desktop,Canada,No,AI DJ
804,2025-11-05,72,38,Desktop,India,No,AI DJ
805,2026-04-18,178,24,Web,Germany,No,Search
806,2026-04-22,90,43,Web,India,No,Queue
807,2026-05-15,78,9,Desktop,Germany,Yes,Offline Download
808,2025-10-26,99,76,Android,USA,No,Podcasts
809,2026-02-06,47,25,iOS,Canada,No,Podcasts
810,2026-03-19,83,70,Web,India,Yes,Wrapped
811,2025-10-01,167,36,iOS,Canada,No,Queue
812,2026-01-14,83,77,Desktop,India,No,Queue
813,2026-05-02,55,18,Web,India,No,Discover Weekly
814,2026-03-10,120,76,Android,UK,Yes,Search
815,2025-07-11,6,60,Web,Australia,No,Podcasts
816,2026-01-02,122,25,Web,Germany,No,Wrapped
817,2025-07-10,150,66,Android,Canada,No,Playlist
818,2025-11-11,152,25,Web,India,Yes,AI DJ
819,2026-02-16,101,33,Android,India,Yes,Discover Weekly
820,2025-10-19,13,4,Desktop,USA,Yes,Playlist
821,2026-04-10,167,70,iOS,USA,No,AI DJ
822,2026-06-10,55,39,iOS,Germany,No,Playlist
823,2026-05-15,34,27,Desktop,Germany,No,Playlist
824,2025-11-15,174,42,Android,USA,No,Playlist
825,2025-10-11,155,19,Web,Australia,Yes,Queue
826,2026-05-28,158,8,Desktop,Germany,No,Queue
827,2025-11-03,37,74,Desktop,USA,Yes,Queue
828,2025-09-25,156,43,iOS,Germany,No,Playlist
829,2025-12-27,17,76,Desktop,USA,No,Playlist
830,2026-03-25,29,3,Web,Australia,Yes,Queue
831,2026-01-21,167,64,iOS,Germany,Yes,Lyrics
832,2026-07-03,42,44,Android,Canada,Yes,Offline Download
833,2026-01-26,104,11,Desktop,Canada,No,Queue
834,2025-09-22,158,30,Web,UK,Yes,Podcasts
835,2025-11-08,32,58,Desktop,India,Yes,Discover Weekly
836,2025-12-16,26,30,Web,Germany,Yes,Queue
837,2026-02-20,117,9,iOS,Canada,No,Search
838,2025-07-19,41,59,Web,UK,Yes,Lyrics
839,2026-04-07,84,61,Android,Germany,Yes,Queue
840,2025-08-18,123,45,Web,Australia,No,Search
841,2026-01-30,50,15,Desktop,UK,Yes,Podcasts
842,2026-05-30,98,15,Android,UK,Yes,Podcasts
843,2025-12-15,73,66,iOS,UK,No,Discover Weekly
844,2025-12-27,72,4,Web,Germany,Yes,Discover Weekly
845,2026-04-23,136,56,Web,Canada,Yes,AI DJ
846,2026-01-28,84,59,iOS,India,Yes,AI DJ
847,2025-07-07,24,52,Web,India,No,Wrapped
848,2025-08-27,30,71,Android,Germany,No,AI DJ
849,2026-03-09,114,25,iOS,UK,No,Podcasts
850,2026-01-14,68,23,Desktop,Australia,Yes,Lyrics
851,2026-04-25,79,64,Android,UK,Yes,Offline Download
852,2026-06-09,178,52,Desktop,Germany,Yes,Lyrics
853,2025-09-07,148,17,Android,Australia,Yes,Search
854,2026-07-04,46,11,Web,Germany,Yes,Discover Weekly
855,2026-04-07,153,61,Desktop,USA,Yes,AI DJ
856,2025-11-06,34,18,Android,Canada,No,Wrapped
857,2026-01-20,113,10,iOS,UK,Yes,Queue
858,2025-07-23,89,43,Desktop,India,No,Lyrics
859,2025-09-30,121,42,Web,Australia,Yes,Search
860,2026-07-04,156,2,iOS,Germany,Yes,Discover Weekly
861,2026-04-03,22,64,Desktop,Canada,No,Playlist
862,2025-09-13,85,79,iOS,Australia,Yes,Lyrics
863,2025-09-27,45,35,Web,Australia,No,Lyrics
864,2026-03-22,150,31,iOS,India,Yes,AI DJ
865,2025-11-25,97,59,iOS,Canada,No,AI DJ
866,2025-08-07,35,65,iOS,Canada,No,Offline Download
867,2025-07-07,118,2,Android,USA,Yes,Search
868,2026-01-07,57,37,Android,Australia,No,Lyrics
869,2026-06-19,40,79,Android,Canada,Yes,Search
870,2025-10-31,154,63,Desktop,USA,Yes,Wrapped
871,2026-05-05,64,31,Android,Canada,Yes,Search
872,2026-02-26,77,18,Desktop,India,Yes,Offline Download
873,2026-05-11,43,49,Android,Germany,No,Playlist
874,2026-04-22,21,78,Android,UK,Yes,Playlist
875,2025-11-04,103,51,Web,USA,No,Podcasts
876,2026-02-19,9,37,Desktop,Germany,Yes,Wrapped
877,2026-01-26,113,26,Android,UK,No,Queue
878,2025-11-02,11,37,Desktop,Canada,Yes,Lyrics
879,2026-01-05,70,3,Web,India,No,Podcasts
880,2025-10-27,63,63,Desktop,Australia,No,AI DJ
881,2026-03-28,62,21,Web,Australia,No,Playlist
882,2026-03-22,18,7,Web,Australia,No,Podcasts
883,2025-11-23,6,46,Desktop,India,Yes,Lyrics
884,2025-12-08,6,23,iOS,Germany,Yes,AI DJ
885,2026-04-30,167,28,Android,Canada,Yes,AI DJ
886,2026-04-06,50,15,Android,Germany,Yes,Search
887,2026-02-02,30,35,Web,India,Yes,Discover Weekly
888,2025-12-02,87,24,iOS,India,Yes,Offline Download
889,2026-06-03,167,15,Desktop,Canada,Yes,Playlist
890,2026-04-15,127,12,Desktop,UK,No,Playlist
891,2025-09-10,160,46,Web,Germany,Yes,Wrapped
892,2026-01-14,94,62,iOS,Canada,No,Lyrics
893,2026-05-06,130,79,Android,Canada,Yes,Queue
894,2025-07-08,38,34,Android,USA,No,AI DJ
895,2025-11-23,133,80,Android,Australia,No,Podcasts
896,2026-03-14,170,68,Web,India,No,AI DJ
897,2026-04-26,69,10,iOS,Canada,No,Queue
898,2026-03-30,108,32,Android,Germany,No,AI DJ
899,2026-02-18,169,9,Web,USA,No,Wrapped
900,2025-11-16,119,17,iOS,Australia,No,Search
901,2026-06-18,65,51,iOS,India,Yes,Search
902,2025-09-09,137,64,Web,India,No,Discover Weekly
903,2025-09-22,77,68,Web,Australia,No,Lyrics
904,2026-03-13,112,73,iOS,Germany,No,Wrapped
905,2026-01-15,72,33,Web,USA,No,Playlist
906,2025-09-19,37,51,iOS,Germany,Yes,Offline Download
907,2026-01-21,113,31,Android,India,Yes,Offline Download
908,2025-10-09,43,33,Desktop,USA,Yes,Playlist
909,2026-04-08,45,14,iOS,UK,Yes,Discover Weekly
910,2025-07-09,128,62,iOS,Canada,No,AI DJ
911,2025-07-27,94,66,Web,UK,Yes,Queue
912,2025-12-31,26,49,Desktop,India,Yes,Wrapped
913,2026-05-16,107,69,Desktop,Australia,Yes,Wrapped
914,2026-06-02,156,67,Android,India,No,Discover Weekly
915,2025-12-06,134,36,Web,Germany,Yes,Lyrics
916,2025-08-01,175,71,Android,Germany,No,Search
917,2026-04-17,8,45,Android,Australia,No,Queue
918,2025-09-12,60,14,Web,Germany,No,Wrapped
919,2025-07-07,31,59,Web,UK,No,Search
920,2026-06-11,129,46,Web,USA,No,AI DJ
921,2026-06-11,177,25,iOS,Germany,No,Offline Download
922,2026-04-03,157,21,Android,Germany,No,Playlist
923,2025-10-29,130,22,Android,Canada,Yes,Queue
924,2026-01-04,113,78,iOS,Germany,Yes,Wrapped
925,2025-11-12,75,70,Web,UK,No,Playlist
926,2025-10-03,75,29,Android,Germany,Yes,Playlist
927,2025-07-09,140,23,Web,UK,Yes,Lyrics
928,2025-08-16,162,37,Android,Australia,Yes,AI DJ
929,2026-02-22,158,69,Desktop,Australia,No,AI DJ
930,2026-06-28,38,11,Desktop,Australia,Yes,Playlist
931,2026-03-31,13,46,Desktop,USA,No,Podcasts
932,2026-04-03,89,15,Android,Germany,Yes,Playlist
933,2025-08-09,108,78,iOS,India,Yes,Playlist
934,2026-06-07,91,36,Web,India,No,AI DJ
935,2026-02-02,119,5,Web,UK,No,Offline Download
936,2026-05-13,165,8,iOS,USA,No,Wrapped
937,2026-03-07,120,2,Android,Australia,Yes,Wrapped
938,2025-08-17,42,79,iOS,Australia,No,Search
939,2026-04-21,59,45,iOS,Australia,Yes,Offline Download
940,2026-05-10,94,27,iOS,Canada,No,Discover Weekly
941,2026-01-01,118,38,iOS,UK,No,Queue
942,2025-09-27,119,7,Desktop,Australia,Yes,Discover Weekly
943,2025-09-02,124,3,Web,India,Yes,AI DJ
944,2025-11-27,168,43,Desktop,UK,No,Offline Download
945,2026-01-22,29,52,iOS,Germany,No,Wrapped
946,2025-08-26,61,70,Web,Germany,No,Lyrics
947,2026-05-10,151,31,Desktop,UK,No,AI DJ
948,2026-02-23,58,17,iOS,Germany,No,Offline Download
949,2026-06-28,151,19,Desktop,Canada,Yes,Playlist
950,2026-02-11,177,40,iOS,India,No,Lyrics
951,2025-07-22,43,53,Android,India,No,Playlist
952,2026-06-17,46,45,Web,USA,Yes,Podcasts
953,2026-07-05,171,28,Desktop,UK,No,Playlist
954,2025-10-05,173,64,Web,UK,Yes,Discover Weekly
955,2025-12-25,13,32,Desktop,Germany,Yes,Playlist
956,2025-10-03,122,6,Android,Australia,No,Lyrics
957,2025-10-13,14,45,Android,UK,No,Podcasts
958,2026-06-03,118,16,Desktop,Germany,No,Queue
959,2026-03-23,24,68,Android,Canada,Yes,AI DJ
960,2025-11-27,158,12,Desktop,USA,No,Offline Download
961,2026-05-26,100,11,Desktop,USA,No,Wrapped
962,2026-02-24,113,44,Web,India,No,Offline Download
963,2025-10-25,104,66,Web,India,No,Lyrics
964,2025-08-30,73,76,Desktop,Canada,Yes,Search
965,2025-11-30,127,56,Android,India,No,Discover Weekly
966,2026-06-08,82,76,Web,USA,No,Search
967,2025-12-21,149,39,Android,USA,Yes,Discover Weekly
968,2026-02-20,36,15,Android,USA,Yes,Wrapped
